"ENSEMBL","fc","adj.P.Val"
"ENSG00000160208",-1.85195467863448,0.000224316384676612
"ENSG00000099917",1.71866137796242,0.000207503901994803
"ENSG00000242445",2.32797576419714,0.000254582265190808
"ENSG00000231747",2.62410401558361,0.000319756221150915
"ENSG00000188191",1.71683245704816,0.000217993437777841
"ENSG00000220472",2.24157203428517,0.000246674904671648
"ENSG00000181467",-3.11219130070355,0.000252578050493679
"ENSG00000280383",5.0148863054282,0.000368747577504435
"ENSG00000092853",3.04290942438013,0.000215631622248582
"ENSG00000111907",2.1841144979919,0.000256080226427752
"ENSG00000136842",2.68977702661159,0.000248239184064759
"ENSG00000166411",-2.82947145960775,0.000268956675200658
"ENSG00000067560",-2.07770542546787,0.00021089510107365
"ENSG00000075624",-1.58130702540428,0.000195531158551674
"ENSG00000179335",-1.66484090527126,0.000226021900795655
"ENSG00000137449",-3.75514923174923,0.00039310266317411
"ENSG00000137547",1.73864842849891,0.000216468084298609
"ENSG00000242970",2.78849524757166,0.000280113977113887
"ENSG00000156671",-2.31898844973253,0.000284628574849766
"ENSG00000152409",-2.1957936691214,0.00030974983619113
"ENSG00000198258",1.91063450423212,0.00021075895416849
"ENSG00000242951",2.41589375773227,0.000281027889046833
"ENSG00000152270",-2.5142627023775,0.000292060247737302
"ENSG00000104852",1.63432880313382,0.000207407498962293
"ENSG00000068745",-1.82063975132884,0.00023033336070357
"ENSG00000263307",4.20246008432127,0.000376286350252893
"ENSG00000227437",28.5862371693871,0.000436696078387693
"ENSG00000242477",2.24908977531538,0.000292427177731432
"ENSG00000120063",-3.60044345564547,0.000251078640127505
"ENSG00000228205",2.43506898625341,0.000249953939136693
"ENSG00000157240",-4.7589415410595,0.000391758962331345
"ENSG00000170385",2.57074902259386,0.000260769115977841
"ENSG00000177963",-2.01258374681838,0.000221180131784466
"ENSG00000162191",1.79988937839315,0.00021131267087753
"ENSG00000183458",-5.23033452999956,0.000338106583381462
"ENSG00000196476",-1.9558081660263,0.000248240002858865
"ENSG00000179832",-2.10220972804071,0.00025396246258969
"ENSG00000119969",-1.99249038676689,0.000233504286944622
"ENSG00000132510",-2.37450333015783,0.000252655861112839
"ENSG00000183765",-1.74054333976385,0.000244556752951052
"ENSG00000180957",-2.32631179956477,0.000232506106439198
"ENSG00000007516",2.1272222041279,0.000298338647255406
"ENSG00000233421",-12.8960320826883,0.000440497424806386
"ENSG00000181915",-2.36559458363081,0.00027042512764342
"ENSG00000164961",-3.0501681822731,0.000256971680672482
"ENSG00000151292",-2.36856465608371,0.000296317468385204
"ENSG00000231113",-3.23335543579381,0.000372634842863093
"ENSG00000277283",2.40063935447755,0.000308986832601931
"ENSG00000179855",2.223955392121,0.000289566370520971
"ENSG00000124733",1.67421896644759,0.000219638303426509
"ENSG00000134463",2.1202122797785,0.0002708685395652
"ENSG00000121486",-2.06984052391346,0.000268026522081564
"ENSG00000174943",-2.48819909586894,0.000264739102959255
"ENSG00000100811",-1.67098287833689,0.000223814069194485
"ENSG00000164548",-1.89949476226656,0.000230466413844764
"ENSG00000259605",5.84260961289484,0.000442244866088546
"ENSG00000118705",1.58115681775613,0.000216228605303629
"ENSG00000106536",3.74735725904713,0.000387318433075351
"ENSG00000158417",3.07048655840182,0.00021089510107365
"ENSG00000123080",-2.71499942295592,0.000242652532765634
"ENSG00000091436",-1.84477567591646,0.00025129509650703
"ENSG00000228187",4.94096664316335,0.000426319753185976
"ENSG00000266338",-1.88924953111464,0.000268026522081564
"ENSG00000136811",-1.69652549748982,0.000235857456013837
"ENSG00000066923",-3.85525232879325,0.000366336485052004
"ENSG00000185344",-1.96838007405743,0.000268026522081564
"ENSG00000123836",2.66916352400768,0.000308164285202894
"ENSG00000072195",1.87750628517946,0.000278370914192956
"ENSG00000158428",20.0124919631849,0.000443856876652425
"ENSG00000179532",-2.23476828623851,0.000306758004220559
"ENSG00000166912",-2.0404179560485,0.000281666066618792
"ENSG00000137210",2.01378845294149,0.000227276758824311
"ENSG00000084754",1.6436702319723,0.000216786538781779
"ENSG00000171314",-1.70569875631291,0.00021184792157566
"ENSG00000013583",-2.13780575680993,0.000294730491866871
"ENSG00000226533",23.668787507638,0.000448938223027259
"ENSG00000134874",2.97388236991257,0.000351654030050187
"ENSG00000130950",9.0417980858855,0.000457341718626395
"ENSG00000125864",-6.99206042208248,0.000457470153321852
"ENSG00000115919",2.47367572649308,0.000269517403049251
"ENSG00000171160",3.3080615341993,0.00037461118236701
"ENSG00000015568",-2.51335722948538,0.000314281495513018
"ENSG00000174516",-2.2063866182963,0.000300931183449117
"ENSG00000260807",4.3145974587293,0.00039294519221206
"ENSG00000129173",-3.2071529606917,0.000275758648629828
"ENSG00000131149",2.18773416179629,0.000227276758824311
"ENSG00000241764",3.04349067800796,0.00036711399026395
"ENSG00000255142",-10.1027084788612,0.000457371995516678
"ENSG00000089123",-2.40120026803967,0.000332521952596485
"ENSG00000120509",-1.90060585145595,0.000263603107156568
"ENSG00000074219",2.5488439672433,0.000311447237159927
"ENSG00000173611",-1.95858185042639,0.000292060247737302
"ENSG00000164414",-2.22224035347298,0.000321440522674177
"ENSG00000266088",-5.02733056014066,0.000426698038521301
"ENSG00000109929",-3.08850391057601,0.000310238205854316
"ENSG00000263603",15.1629159749869,0.000463672936722321
"ENSG00000067167",-2.95868177448554,0.000254932848484624
"ENSG00000139344",-11.8803469108771,0.000465423470322925
"ENSG00000130520",1.62103356475524,0.000221180131784466
"ENSG00000130985",-1.74992171412982,0.000223745173824766
"ENSG00000251247",-3.07973752680337,0.000382195442136942
"ENSG00000257275",-3.89447834055458,0.000428769086381722
"ENSG00000068354",-1.93965317326615,0.000286857101808146
"ENSG00000107897",-1.98301314427401,0.000279578946323754
"ENSG00000182795",3.96095574601678,0.000430632928061413
"ENSG00000274849",6.69482740513347,0.000466188415843627
"ENSG00000221986",5.78180988368567,0.000467621042550876
"ENSG00000248783",4.23010824241556,0.000421714038546666
"ENSG00000154188",2.30571074653309,0.00031721655594677
"ENSG00000089876",-1.90835591137997,0.000269517403049251
"ENSG00000101003",-2.24384605900009,0.000258801529394827
"ENSG00000214021",2.23521955460782,0.000257332538751839
"ENSG00000198658",2.55613215921885,0.000315283472313563
"ENSG00000263400",-4.60630223811073,0.000450227657966426
"ENSG00000185000",1.75769312845182,0.000244135696528185
"ENSG00000112282",-2.05336950443738,0.000297580246203352
"ENSG00000162607",-1.69225859096664,0.000242431524344213
"ENSG00000099284",17.0653574748393,0.000465601153599384
"ENSG00000005893",-2.21644279703657,0.000277876393920755
"ENSG00000133835",-2.23742673782278,0.000254399576907028
"ENSG00000259772",-8.29192110628761,0.000473031310328027
"ENSG00000114805",-14.2016937424328,0.000475298128850164
"ENSG00000117394",2.14515936216496,0.000236572140239368
"ENSG00000211893",-3.22822443951566,0.000286587991475118
"ENSG00000146757",-3.51472216006067,0.000315283472313563
"ENSG00000188785",-2.33883758468044,0.000333234282772884
"ENSG00000072401",-3.72336126299248,0.000321440522674177
"ENSG00000241058",-2.0231187096627,0.000296608929151567
"ENSG00000173875",2.23873529862535,0.000276448150248939
"ENSG00000239830",6.53812123036649,0.000480317064181292
"ENSG00000001629",-2.1319373530034,0.000292051061513191
"ENSG00000277791",1.89470948604873,0.00022815444674968
"ENSG00000185515",-2.05509536405361,0.000282671637482276
"ENSG00000136270",1.75498723301846,0.000231683843642946
"ENSG00000163319",1.76986290240711,0.000254264150382182
"ENSG00000239246",2.78494896653656,0.000290855870661163
"ENSG00000181524",1.93819049855092,0.000269364092092428
"ENSG00000162599",3.10128215370377,0.000287972114069346
"ENSG00000116584",-1.71742098403072,0.000240433565459967
"ENSG00000183779",-3.70051711410385,0.000437411043126693
"ENSG00000224727",15.1877724348136,0.000482450853179602
"ENSG00000171604",1.6891176009143,0.000245088583497043
"ENSG00000059122",-1.68768276732558,0.000258969275233762
"ENSG00000185022",2.56816014048367,0.000372525034135767
"ENSG00000102466",22.7100429859894,0.000479606879835592
"ENSG00000037749",-2.48439131010965,0.000315688710247983
"ENSG00000107779",2.72114755113592,0.00035109343501065
"ENSG00000148204",3.3468890691773,0.000335859087433489
"ENSG00000151012",2.15054817800044,0.000334577863153544
"ENSG00000136111",-2.36212925498751,0.000292179570677773
"ENSG00000135549",2.79484766945076,0.000315016394096471
"ENSG00000166432",-3.94843363081984,0.000394370871865614
"ENSG00000015285",-1.77293823237936,0.000246674904671648
"ENSG00000174358",4.32451494072523,0.000460525112442686
"ENSG00000182858",-2.18799238324587,0.000319178345737805
"ENSG00000255857",2.21960212686501,0.000315228053791464
"ENSG00000044446",-1.8596360122395,0.000284631408381433
"ENSG00000246851",22.4711036908184,0.000488145653022151
"ENSG00000143367",4.6466910340256,0.000391758962331345
"ENSG00000287160",16.9992987177117,0.000488580829565455
"ENSG00000174028",-3.7982758604851,0.000401673348309745
"ENSG00000172264",-8.41289589356868,0.000488924116873737
"ENSG00000156345",-11.9024872157106,0.000495668819803408
"ENSG00000168078",-1.8702187162006,0.000263160457844877
"ENSG00000118162",1.83926533719792,0.000278400701682043
"ENSG00000146247",2.77939517422759,0.000250636486521152
"ENSG00000110768",-2.52210206959312,0.000280295979801442
"ENSG00000254431",8.90681303647011,0.000498071189281701
"ENSG00000232684",17.8890792196256,0.000491500007671253
"ENSG00000214784",2.3811567886266,0.000304801232855323
"ENSG00000168924",1.81749293862702,0.000246024396693289
"ENSG00000168803",1.89157730264871,0.000297155133898946
"ENSG00000107263",-1.90430372549681,0.000251718204666133
"ENSG00000085721",-2.23812085507522,0.000276936072793586
"ENSG00000147813",2.09359945791165,0.000254452186186804
"ENSG00000179284",5.899695138289,0.000476822181048577
"ENSG00000113552",2.50973056304377,0.000294437004238074
"ENSG00000161016",1.87827259607415,0.000219678015702863
"ENSG00000266721",22.0523833225157,0.000493486343330312
"ENSG00000216938",14.8670235717871,0.000501813670644487
"ENSG00000119729",-2.16419268813204,0.000302568039831865
"ENSG00000226082",3.21407598429672,0.000426942802943049
"ENSG00000117523",3.38497354985563,0.000235645838264771
"ENSG00000101126",-2.19085556135222,0.000260769115977841
"ENSG00000232827",9.00618672261009,0.000492270879039861
"ENSG00000132155",-1.71805913522282,0.000269517403049251
"ENSG00000233643",10.9995886594754,0.000501727823207348
"ENSG00000260664",29.1607967670714,0.000503186454258964
"ENSG00000001630",-14.1379489170575,0.000493486343330312
"ENSG00000163915",11.6801571913946,0.000501714321837047
"ENSG00000268903",2.25580982516465,0.00031255008315542
"ENSG00000161040",2.79723525487515,0.000394507644125555
"ENSG00000236281",4.85171348833883,0.00047784713951558
"ENSG00000010610",-21.073341773501,0.000505319377117876
"ENSG00000112514",1.88118910780918,0.000238927310204855
"ENSG00000117691",2.0164881807735,0.00026147212566753
"ENSG00000214654",2.35361950144548,0.000334577863153544
"ENSG00000140396",-2.4008324474321,0.000321362887131389
"ENSG00000180182",-2.62145847320558,0.000295953193831817
"ENSG00000272752",-2.33951030559653,0.000327690367624203
"ENSG00000172493",-1.96136053807852,0.000279862983265929
"ENSG00000233593",2.42445211347133,0.000359021384968308
"ENSG00000011243",1.9506515146778,0.000249747590211393
"ENSG00000025434",1.91219685371673,0.000293070426109578
"ENSG00000175106",3.67350302331242,0.000402671623162417
"ENSG00000287740",12.4075894882359,0.000507011318588328
"ENSG00000256597",2.98194736459641,0.000360668361931086
"ENSG00000086504",2.39883439618303,0.000240516399421854
"ENSG00000144029",-2.56338606788742,0.000332238491379038
"ENSG00000270921",7.0659304022116,0.00051209797242438
"ENSG00000284095",8.30337684750147,0.000510752712856853
"ENSG00000131446",-1.63464587076195,0.000252422470866955
"ENSG00000288009",-10.0866278199599,0.00050739574834473
"ENSG00000077458",-3.29812240703811,0.000323080574546057
"ENSG00000237541",-3.64844212435435,0.000453576792376242
"ENSG00000200834",17.3906224257902,0.000503756181841975
"ENSG00000264548",6.69049456487501,0.000511078772215388
"ENSG00000172086",-2.39166876368998,0.000321296219550292
"ENSG00000116815",-2.86867214402556,0.000350438625166357
"ENSG00000244187",2.48268934800788,0.000265901717163905
"ENSG00000248794",3.82248234301326,0.000405997105548226
"ENSG00000186300",-2.1399545831095,0.00035813583673179
"ENSG00000077514",-1.70719160291837,0.000278350667981853
"ENSG00000178537",-1.81137928813855,0.000298433984313228
"ENSG00000223608",7.13524390895461,0.000506344924558637
"ENSG00000075240",-2.26174151044403,0.000290059738610245
"ENSG00000197860",-2.56470450616312,0.000358450652623116
"ENSG00000071894",1.77464402860559,0.000243215726370021
"ENSG00000157227",-4.49539448239009,0.000381461444596383
"ENSG00000107960",-4.07962694372797,0.000461553117605512
"ENSG00000107372",-2.50105171373784,0.000277143653003927
"ENSG00000176769",-7.03276315429817,0.000517467895286317
"ENSG00000242485",1.59509007747427,0.000250520318990466
"ENSG00000115268",2.24776752779601,0.000233961975261956
"ENSG00000064547",-2.21072002158074,0.000282728327438052
"ENSG00000262172",-12.9573917451311,0.000517467895286317
"ENSG00000101883",4.14231885759432,0.000466221119396282
"ENSG00000135899",-1.81110809375707,0.000297823784139965
"ENSG00000144744",-2.95908597875309,0.000292060247737302
"ENSG00000163297",2.35646601243899,0.000371500326742593
"ENSG00000181789",-1.74404373099634,0.000262988830957018
"ENSG00000203880",-2.82429705424361,0.000304101319135031
"ENSG00000144199",2.10434246109886,0.000283290270799859
"ENSG00000269427",4.21741377496083,0.000449565963958516
"ENSG00000135722",1.986785095373,0.000339179033894912
"ENSG00000204444",2.3807340664637,0.000374593766507823
"ENSG00000263327",3.49054417542321,0.000361349679924989
"ENSG00000127054",1.82582403097774,0.000247005994586527
"ENSG00000177954",1.97952796974081,0.000243153910234396
"ENSG00000213598",2.44037831558851,0.000331402522410988
"ENSG00000074855",-1.913757157468,0.00030116257534943
"ENSG00000225973",1.90637010446994,0.000294943955561892
"ENSG00000244558",-8.8237806951415,0.000527068723487198
"ENSG00000239763",18.4156353026022,0.000525232120294902
"ENSG00000158022",4.29889043524618,0.000482450853179602
"ENSG00000261008",2.97727207251616,0.000373335561173748
"ENSG00000135966",-2.18330044379231,0.000293109966030781
"ENSG00000188167",3.89673038538426,0.000495773004722029
"ENSG00000115816",1.7341432222611,0.000270148994041985
"ENSG00000177045",-2.51879166220168,0.000402671623162417
"ENSG00000278599",1.98299726388674,0.000321440522674177
"ENSG00000162769",2.2314905121377,0.000300186696500949
"ENSG00000168807",-2.40004927788542,0.000333688267805834
"ENSG00000170142",-3.42498921591006,0.000295590879293211
"ENSG00000237039",2.06266937207247,0.00028295772025779
"ENSG00000105245",1.88583398646047,0.000307299585126511
"ENSG00000117245",-3.44108611532423,0.000432485490334306
"ENSG00000185722",-1.94295888667097,0.000301100856469072
"ENSG00000179021",-2.6524439401473,0.0003284113784554
"ENSG00000224839",2.12038502109853,0.000346321853367307
"ENSG00000128602",-3.0832371147625,0.00045620165011572
"ENSG00000185019",2.22090827962279,0.000332719096971326
"ENSG00000117616",-2.19702060261634,0.000287589833842036
"ENSG00000162711",-9.15019248196462,0.000531184998009737
"ENSG00000174807",-11.5615451855235,0.000536275838467159
"ENSG00000188868",-6.9251565514591,0.000534151771489611
"ENSG00000142937",1.77751008645721,0.000237666261670047
"ENSG00000198711",10.9105413063388,0.000519672481742231
"ENSG00000160285",-1.78716175455554,0.000270148994041985
"ENSG00000280087",5.90468262182963,0.000499736740775285
"ENSG00000164066",4.94730952918159,0.000496038424435481
"ENSG00000247595",6.96859467546911,0.000533374844084785
"ENSG00000172366",1.8605780224983,0.000263441186669953
"ENSG00000105926",-1.89060538878877,0.000303249419004325
"ENSG00000117707",3.66757195463488,0.000496038424435481
"ENSG00000263823",3.19660442858798,0.000454509685494189
"ENSG00000124422",-2.07660215426217,0.000263610464563389
"ENSG00000273696",7.88103380354528,0.000542364381491373
"ENSG00000198353",4.90687093380582,0.000492658751741679
"ENSG00000139517",-4.02488648128601,0.000426540224310497
"ENSG00000225472",35.247666787201,0.0005374524011922
"ENSG00000141504",-1.99552016839683,0.000317099845362484
